"","state","date","actuals.newCases","actuals.newDeaths","metrics.vaccinationsInitiatedRatio","metrics.vaccinationsCompletedRatio","metrics.caseDensity","population"
"459","AK","2021-06-02",36,0,0.462,0.394,4.5,731545
"460","AK","2021-06-03",53,0,0.464,0.395,4.7,731545
"461","AK","2021-06-04",60,0,0.465,0.397,5.1,731545
"462","AK","2021-06-05",0,0,0.466,0.398,5.1,731545
"463","AK","2021-06-06",0,0,0.467,0.401,5.1,731545
"464","AK","2021-06-07",51,0,0.468,0.402,6.1,731545
"465","AK","2021-06-08",0,0,0.469,0.402,3.9,731545
"466","AK","2021-06-09",67,0,0.469,0.402,4.5,731545
"467","AK","2021-06-10",0,0,0.47,0.405,3.5,731545
"468","AK","2021-06-11",61,4,0.471,0.406,3.5,731545
"469","AK","2021-06-12",0,0,0.472,0.408,3.5,731545
"470","AK","2021-06-13",0,0,0.473,0.409,3.5,731545
"471","AK","2021-06-14",67,0,0.474,0.411,3.8,731545
"472","AK","2021-06-15",0,0,0.474,0.411,3.8,731545
"473","AK","2021-06-16",51,0,0.475,0.413,3.5,731545
"474","AK","2021-06-17",0,0,0.476,0.414,3.5,731545
"475","AK","2021-06-18",102,0,0.477,0.415,4.3,731545
"476","AK","2021-06-19",0,0,0.477,0.416,4.3,731545
"477","AK","2021-06-20",0,0,0.478,0.417,4.3,731545
"478","AK","2021-06-21",87,0,0.479,0.418,4.7,731545
"479","AK","2021-06-22",0,0,0.479,0.418,4.7,731545
"480","AK","2021-06-23",71,1,0.48,0.419,5.1,731545
"481","AK","2021-06-24",0,0,0.481,0.42,5.1,731545
"482","AK","2021-06-25",42,0,0.481,0.421,3.9,731545
"483","AK","2021-06-26",0,0,0.484,0.424,3.9,731545
"484","AK","2021-06-27",0,0,0.485,0.426,3.9,731545
"485","AK","2021-06-28",96,0,0.486,0.427,4.1,731545
"486","AK","2021-06-29",0,0,0.488,0.428,4.1,731545
"487","AK","2021-06-30",88,3,0.49,0.429,4.4,731545
"488","AK","2021-07-01",0,0,0.491,0.43,4.4,731545
"489","AK","2021-07-02",105,0,0.496,0.435,5.6,731545
"490","AK","2021-07-03",0,0,0.497,0.436,5.6,731545
"491","AK","2021-07-04",0,0,0.498,0.438,5.6,731545
"492","AK","2021-07-05",0,0,NA,NA,3.8,731545
"493","AK","2021-07-06",0,0,0.501,0.442,3.8,731545
"494","AK","2021-07-07",212,0,0.501,0.442,6.2,731545
"495","AK","2021-07-08",0,0,0.502,0.443,6.2,731545
"496","AK","2021-07-09",132,2,0.502,0.443,6.7,731545
"497","AK","2021-07-10",0,0,0.503,0.444,6.7,731545
"498","AK","2021-07-11",0,0,0.504,0.445,6.7,731545
"499","AK","2021-07-12",173,2,0.504,0.446,10.1,731545
"500","AK","2021-07-13",0,0,0.505,0.446,10.1,731545
"501","AK","2021-07-14",248,0,0.505,0.447,10.8,731545
"502","AK","2021-07-15",0,0,0.506,0.447,10.8,731545
"503","AK","2021-07-16",287,0,0.507,0.448,13.8,731545
"504","AK","2021-07-17",0,0,0.507,0.449,13.8,731545
"505","AK","2021-07-18",0,0,0.509,0.45,13.8,731545
"506","AK","2021-07-19",455,0,0.51,0.45,19.3,731545
"507","AK","2021-07-20",0,0,0.507,0.45,19.3,731545
"508","AK","2021-07-21",473,1,0.507,0.451,23.7,731545
"509","AK","2021-07-22",0,0,0.508,0.451,23.7,731545
"510","AK","2021-07-23",439,2,0.509,0.452,26.7,731545
"511","AK","2021-07-24",0,0,0.51,0.452,26.7,731545
"512","AK","2021-07-25",0,0,0.51,0.452,26.7,731545
"513","AK","2021-07-26",564,0,0.511,0.453,28.8,731545
"514","AK","2021-07-27",0,0,0.512,0.453,28.8,731545
"515","AK","2021-07-28",526,2,0.512,0.454,29.9,731545
"516","AK","2021-07-29",0,0,0.513,0.454,29.9,731545
"517","AK","2021-07-30",570,3,0.514,0.455,32.4,731545
"518","AK","2021-07-31",0,0,0.515,0.455,32.4,731545
"519","AK","2021-08-01",0,0,0.515,0.455,32.4,731545
"520","AK","2021-08-02",746,0,0.515,0.455,36,731545
"521","AK","2021-08-03",293,2,0.517,0.456,41.7,731545
"522","AK","2021-08-04",338,2,0.518,0.457,38,731545
"523","AK","2021-08-05",377,5,0.519,0.458,45.4,731545
"524","AK","2021-08-06",332,0,0.52,0.458,40.7,731545
"525","AK","2021-08-07",0,0,0.521,0.459,40.7,731545
"526","AK","2021-08-08",0,0,0.522,0.459,40.7,731545
"527","AK","2021-08-09",847,1,0.522,0.459,42.7,731545
"528","AK","2021-08-10",254,1,0.522,0.459,41.9,731545
"529","AK","2021-08-11",375,0,0.523,0.46,42.7,731545
"530","AK","2021-08-12",402,3,0.524,0.46,43.2,731545
"531","AK","2021-08-13",334,0,0.525,0.461,43.2,731545
"532","AK","2021-08-14",0,0,0.526,0.462,43.2,731545
"533","AK","2021-08-15",0,0,0.526,0.462,43.2,731545
"534","AK","2021-08-16",1056,0,0.528,0.463,47.3,731545
"535","AK","2021-08-17",449,5,0.528,0.463,51.1,731545
"536","AK","2021-08-18",661,4,0.529,0.464,56.7,731545
"537","AK","2021-08-19",683,0,0.53,0.465,62.2,731545
"538","AK","2021-08-20",469,2,0.531,0.465,64.8,731545
"539","AK","2021-08-21",0,0,0.532,0.466,64.8,731545
"540","AK","2021-08-22",0,0,0.533,0.466,64.8,731545
"541","AK","2021-08-23",1112,0,0.533,0.466,65.9,731545
"542","AK","2021-08-24",593,13,0.534,0.468,68.7,731545
"543","AK","2021-08-25",620,11,0.536,0.468,67.9,731545
"544","AK","2021-08-26",727,0,0.537,0.469,68.8,731545
"545","AK","2021-08-27",534,0,0.538,0.47,70,731545
"546","AK","2021-08-28",0,0,0.539,0.471,70,731545
"547","AK","2021-08-29",0,0,0.539,0.471,70,731545
"548","AK","2021-08-30",1148,0,0.541,0.472,70.7,731545
"549","AK","2021-08-31",639,6,0.542,0.472,71.6,731545
"550","AK","2021-09-01",791,4,0.543,0.473,75,731545
"551","AK","2021-09-02",712,0,0.544,0.474,74.7,731545
"552","AK","2021-09-03",582,0,0.546,0.474,75.6,731545
"553","AK","2021-09-04",0,0,0.547,0.475,75.6,731545
"554","AK","2021-09-05",0,0,NA,NA,75.6,731545
"555","AK","2021-09-06",0,0,NA,NA,53.2,731545
"556","AK","2021-09-07",2127,2,0.551,0.48,82.3,731545
"557","AK","2021-09-08",837,6,0.552,0.48,83.2,731545
"558","AK","2021-09-09",838,0,0.554,0.481,85.6,731545
"559","AK","2021-09-10",693,2,0.556,0.482,87.8,731545
"560","AK","2021-09-11",0,0,0.557,0.483,87.8,731545
"561","AK","2021-09-12",0,0,0.558,0.483,87.8,731545
"562","AK","2021-09-13",1456,1,0.559,0.484,116.2,731545
"563","AK","2021-09-14",689,7,0.56,0.485,88.1,731545
"564","AK","2021-09-15",1089,2,0.561,0.485,93.1,731545
"565","AK","2021-09-16",1052,0,0.562,0.486,97.2,731545
"566","AK","2021-09-17",882,1,0.563,0.488,100.9,731545
"567","AK","2021-09-18",0,0,0.564,0.489,100.9,731545
"568","AK","2021-09-19",0,0,0.565,0.491,100.9,731545
"569","AK","2021-09-20",2108,5,0.566,0.492,113.7,731545
"570","AK","2021-09-21",853,6,0.566,0.493,116.9,731545
"571","AK","2021-09-22",1244,1,0.567,0.495,119.9,731545
"572","AK","2021-09-23",1315,7,0.568,0.497,125,731545
"573","AK","2021-09-24",1778,NA,0.568,0.497,142.5,731545
"574","AK","2021-09-25",0,0,0.568,0.498,142.5,731545
"575","AK","2021-09-26",0,0,0.568,0.498,142.5,731545
"576","AK","2021-09-27",3999,20,0.571,0.504,179.4,731545
"577","AK","2021-09-28",685,10,0.571,0.504,176.2,731545
"578","AK","2021-09-29",996,4,0.572,0.505,171.3,731545
"579","AK","2021-09-30",1267,10,0.573,0.506,170.4,731545
"580","AK","2021-10-01",1032,1,0.574,0.507,155.8,731545
"581","AK","2021-10-02",0,0,0.575,0.508,155.8,731545
"582","AK","2021-10-03",0,0,0.575,0.508,155.8,731545
"583","AK","2021-10-04",2232,1,0.576,0.509,121.3,731545
"584","AK","2021-10-05",854,3,0.576,0.509,124.6,731545
"585","AK","2021-10-06",856,3,0.577,0.51,121.9,731545
"586","AK","2021-10-07",853,5,0.577,0.51,113.8,731545
"587","AK","2021-10-08",834,2,0.578,0.511,109.9,731545
"588","AK","2021-10-09",NA,NA,NA,NA,NA,731545
"589","AL","2020-03-01",NA,NA,NA,NA,0,4903185
"590","AL","2020-03-02",NA,NA,NA,NA,0,4903185
"591","AL","2020-03-03",NA,NA,NA,NA,0,4903185
"592","AL","2020-03-04",NA,NA,NA,NA,0,4903185
"593","AL","2020-03-05",NA,NA,NA,NA,0,4903185
"594","AL","2020-03-06",NA,NA,NA,NA,0,4903185
"595","AL","2020-03-07",NA,NA,NA,NA,0,4903185
"596","AL","2020-03-08",NA,NA,NA,NA,0,4903185
"597","AL","2020-03-09",NA,NA,NA,NA,0,4903185
"598","AL","2020-03-10",NA,NA,NA,NA,0,4903185
"599","AL","2020-03-11",NA,NA,NA,NA,0,4903185
"600","AL","2020-03-12",NA,NA,NA,NA,0,4903185
"601","AL","2020-03-13",NA,NA,NA,NA,0,4903185
"602","AL","2020-03-14",6,0,NA,NA,0,4903185
"603","AL","2020-03-15",11,0,NA,NA,0,4903185
"604","AL","2020-03-16",6,0,NA,NA,0.1,4903185
"605","AL","2020-03-17",10,0,NA,NA,0.1,4903185
"606","AL","2020-03-18",12,0,NA,NA,0.1,4903185
"607","AL","2020-03-19",27,0,NA,NA,0.2,4903185
"608","AL","2020-03-20",28,0,NA,NA,0.3,4903185
"609","AL","2020-03-21",25,0,NA,NA,0.3,4903185
"610","AL","2020-03-22",26,0,NA,NA,0.4,4903185
"611","AL","2020-03-23",39,0,NA,NA,0.5,4903185
"612","AL","2020-03-24",46,0,NA,NA,0.6,4903185
"613","AL","2020-03-25",NA,1,NA,NA,NA,4903185
"614","AL","2020-03-26",152,2,NA,NA,1.1,4903185
"615","AL","2020-03-27",101,1,NA,NA,1.3,4903185
"616","AL","2020-03-28",81,0,NA,NA,1.5,4903185
"617","AL","2020-03-29",110,1,NA,NA,1.8,4903185
"618","AL","2020-03-30",117,6,NA,NA,2.1,4903185
"619","AL","2020-03-31",52,3,NA,NA,2.1,4903185
"620","AL","2020-04-01",109,14,NA,NA,2.1,4903185
"621","AL","2020-04-02",162,4,NA,NA,2.1,4903185
"622","AL","2020-04-03",265,6,NA,NA,2.6,4903185
"623","AL","2020-04-04",97,6,NA,NA,2.7,4903185
"624","AL","2020-04-05",208,1,NA,NA,2.9,4903185
"625","AL","2020-04-06",165,8,NA,NA,3.1,4903185
"626","AL","2020-04-07",192,11,NA,NA,3.5,4903185
"627","AL","2020-04-08",301,3,NA,NA,4,4903185
"628","AL","2020-04-09",340,11,NA,NA,4.6,4903185
"629","AL","2020-04-10",170,2,NA,NA,4.3,4903185
"630","AL","2020-04-11",254,13,NA,NA,4.7,4903185
"631","AL","2020-04-12",321,0,NA,NA,5.1,4903185
"632","AL","2020-04-13",222,11,NA,NA,5.2,4903185
"633","AL","2020-04-14",148,10,NA,NA,5.1,4903185
"634","AL","2020-04-15",288,9,NA,NA,5.1,4903185
"635","AL","2020-04-16",163,14,NA,NA,4.6,4903185
"636","AL","2020-04-17",168,14,NA,NA,4.6,4903185
"637","AL","2020-04-18",151,NA,NA,NA,4.3,4903185
"638","AL","2020-04-19",180,13,NA,NA,3.8,4903185
"639","AL","2020-04-20",175,4,NA,NA,3.7,4903185
"640","AL","2020-04-21",249,22,NA,NA,4,4903185
"641","AL","2020-04-22",283,15,NA,NA,4,4903185
"642","AL","2020-04-23",222,NA,NA,NA,4.2,4903185
"643","AL","2020-04-24",194,12,NA,NA,4.2,4903185
"644","AL","2020-04-25",187,4,NA,NA,4.3,4903185
"645","AL","2020-04-26",208,6,NA,NA,4.4,4903185
"646","AL","2020-04-27",118,9,NA,NA,4.3,4903185
"647","AL","2020-04-28",211,14,NA,NA,4.1,4903185
"648","AL","2020-04-29",175,20,NA,NA,3.8,4903185
"649","AL","2020-04-30",143,10,NA,NA,3.6,4903185
"650","AL","2020-05-01",226,17,NA,NA,3.7,4903185
"651","AL","2020-05-02",317,0,NA,NA,4.1,4903185
"652","AL","2020-05-03",277,2,NA,NA,4.3,4903185
"653","AL","2020-05-04",224,8,NA,NA,4.6,4903185
"654","AL","2020-05-05",325,17,NA,NA,4.9,4903185
"655","AL","2020-05-06",254,28,NA,NA,5.1,4903185
"656","AL","2020-05-07",355,26,NA,NA,5.8,4903185
"657","AL","2020-05-08",339,14,NA,NA,6.1,4903185
"658","AL","2020-05-09",283,7,NA,NA,6,4903185
"659","AL","2020-05-10",221,3,NA,NA,5.8,4903185
"660","AL","2020-05-11",275,10,NA,NA,6,4903185
"661","AL","2020-05-12",300,32,NA,NA,5.9,4903185
"662","AL","2020-05-13",236,15,NA,NA,5.9,4903185
"663","AL","2020-05-14",401,23,NA,NA,6,4903185
"664","AL","2020-05-15",272,10,NA,NA,5.8,4903185
"665","AL","2020-05-16",301,2,NA,NA,5.8,4903185
"666","AL","2020-05-17",97,3,NA,NA,5.5,4903185
"667","AL","2020-05-18",315,1,NA,NA,5.6,4903185
"668","AL","2020-05-19",290,15,NA,NA,5.6,4903185
"669","AL","2020-05-20",676,18,NA,NA,6.9,4903185
"670","AL","2020-05-21",362,7,NA,NA,6.7,4903185
"671","AL","2020-05-22",256,12,NA,NA,6.7,4903185
"672","AL","2020-05-23",479,8,NA,NA,7.2,4903185
"673","AL","2020-05-24",329,2,NA,NA,7.9,4903185
"674","AL","2020-05-25",508,15,NA,NA,8.4,4903185
"675","AL","2020-05-26",664,14,NA,NA,9.5,4903185
"676","AL","2020-05-27",382,3,NA,NA,8.7,4903185
"677","AL","2020-05-28",498,8,NA,NA,9.1,4903185
"678","AL","2020-05-29",501,19,NA,NA,9.8,4903185
"679","AL","2020-05-30",328,8,NA,NA,9.4,4903185
"680","AL","2020-05-31",593,12,NA,NA,10.1,4903185
"681","AL","2020-06-01",582,16,NA,NA,10.3,4903185
"682","AL","2020-06-02",237,7,NA,NA,9.1,4903185
"683","AL","2020-06-03",80,0,NA,NA,8.2,4903185
"684","AL","2020-06-04",221,0,NA,NA,7.4,4903185
"685","AL","2020-06-05",315,23,NA,NA,6.9,4903185
"686","AL","2020-06-06",656,13,NA,NA,7.8,4903185
"687","AL","2020-06-07",457,3,NA,NA,7.4,4903185
"688","AL","2020-06-08",425,26,NA,NA,7,4903185
"689","AL","2020-06-09",497,11,NA,NA,7.7,4903185
"690","AL","2020-06-10",567,15,NA,NA,9.1,4903185
"691","AL","2020-06-11",856,11,NA,NA,11,4903185
"692","AL","2020-06-12",865,14,NA,NA,12.6,4903185
"693","AL","2020-06-13",891,4,NA,NA,13.3,4903185
"694","AL","2020-06-14",1014,0,NA,NA,14.9,4903185
"695","AL","2020-06-15",657,1,NA,NA,15.6,4903185
"696","AL","2020-06-16",640,11,NA,NA,16,4903185
"697","AL","2020-06-17",400,5,NA,NA,15.5,4903185
"698","AL","2020-06-18",894,20,NA,NA,15.6,4903185
"699","AL","2020-06-19",796,12,NA,NA,15.4,4903185
"700","AL","2020-06-20",547,16,NA,NA,14.4,4903185
"701","AL","2020-06-21",472,1,NA,NA,12.8,4903185
"702","AL","2020-06-22",433,2,NA,NA,12.2,4903185
"703","AL","2020-06-23",643,23,NA,NA,12.2,4903185
"704","AL","2020-06-24",967,27,NA,NA,13.8,4903185
"705","AL","2020-06-25",1142,5,NA,NA,14.6,4903185
"706","AL","2020-06-26",977,11,NA,NA,15.1,4903185
"707","AL","2020-06-27",900,12,NA,NA,16.1,4903185
"708","AL","2020-06-28",358,0,NA,NA,15.8,4903185
"709","AL","2020-06-29",1734,10,NA,NA,19.6,4903185
"710","AL","2020-06-30",870,21,NA,NA,20.2,4903185
"711","AL","2020-07-01",917,22,NA,NA,20.1,4903185
"712","AL","2020-07-02",1149,13,NA,NA,20.1,4903185
"713","AL","2020-07-03",1754,21,NA,NA,22.4,4903185
"714","AL","2020-07-04",997,1,NA,NA,22.7,4903185
"715","AL","2020-07-05",1091,0,NA,NA,24.8,4903185
"716","AL","2020-07-06",925,0,NA,NA,22.4,4903185
"717","AL","2020-07-07",907,26,NA,NA,22.6,4903185
"718","AL","2020-07-08",1177,25,NA,NA,23.3,4903185
"719","AL","2020-07-09",2212,10,NA,NA,26.4,4903185
"720","AL","2020-07-10",1334,36,NA,NA,25.2,4903185
"721","AL","2020-07-11",1439,10,NA,NA,26.5,4903185
"722","AL","2020-07-12",1640,7,NA,NA,28.1,4903185
"723","AL","2020-07-13",1958,3,NA,NA,31.1,4903185
"724","AL","2020-07-14",1710,40,NA,NA,33.4,4903185
"725","AL","2020-07-15",1812,47,NA,NA,35.3,4903185
"726","AL","2020-07-16",2021,19,NA,NA,34.7,4903185
"727","AL","2020-07-17",2003,35,NA,NA,36.7,4903185
"728","AL","2020-07-18",2143,21,NA,NA,38.7,4903185
"729","AL","2020-07-19",1777,1,NA,NA,39.1,4903185
"730","AL","2020-07-20",1880,4,NA,NA,38.9,4903185
"731","AL","2020-07-21",1467,12,NA,NA,38.2,4903185
"732","AL","2020-07-22",1455,61,NA,NA,37.1,4903185
"733","AL","2020-07-23",2399,33,NA,NA,38.2,4903185
"734","AL","2020-07-24",1793,41,NA,NA,37.6,4903185
"735","AL","2020-07-25",2125,18,NA,NA,37.6,4903185
"736","AL","2020-07-26",1164,17,NA,NA,35.8,4903185
"737","AL","2020-07-27",1821,18,NA,NA,35.6,4903185
"738","AL","2020-07-28",1251,0,NA,NA,35,4903185
"739","AL","2020-07-29",1416,47,NA,NA,34.9,4903185
"740","AL","2020-07-30",1980,27,NA,NA,33.7,4903185
"741","AL","2020-07-31",1961,15,NA,NA,34.1,4903185
"742","AL","2020-08-01",1626,23,NA,NA,32.7,4903185
"743","AL","2020-08-02",2095,24,NA,NA,35.4,4903185
"744","AL","2020-08-03",1217,6,NA,NA,33.6,4903185
"745","AL","2020-08-04",1041,33,NA,NA,33,4903185
"746","AL","2020-08-05",952,29,NA,NA,31.7,4903185
"747","AL","2020-08-06",1938,19,NA,NA,31.6,4903185
"748","AL","2020-08-07",1709,21,NA,NA,30.8,4903185
"749","AL","2020-08-08",1872,20,NA,NA,31.5,4903185
"750","AL","2020-08-09",1161,13,NA,NA,28.8,4903185
"751","AL","2020-08-10",1686,29,NA,NA,30.2,4903185
"752","AL","2020-08-11",831,50,NA,NA,29.6,4903185
"753","AL","2020-08-12",935,35,NA,NA,29.5,4903185
"754","AL","2020-08-13",771,8,NA,NA,26.1,4903185
"755","AL","2020-08-14",752,3,NA,NA,23.3,4903185
"756","AL","2020-08-15",1271,3,NA,NA,21.6,4903185
"757","AL","2020-08-16",853,2,NA,NA,20.7,4903185
"758","AL","2020-08-17",571,27,NA,NA,17.4,4903185
"759","AL","2020-08-18",1357,11,NA,NA,19,4903185
"760","AL","2020-08-19",1117,8,NA,NA,19.5,4903185
"761","AL","2020-08-20",971,30,NA,NA,20.1,4903185
"762","AL","2020-08-21",1183,22,NA,NA,21.3,4903185
"763","AL","2020-08-22",900,15,NA,NA,20.3,4903185
"764","AL","2020-08-23",528,2,NA,NA,19.3,4903185
"765","AL","2020-08-24",1650,11,NA,NA,22.5,4903185
"766","AL","2020-08-25",532,13,NA,NA,20,4903185
"767","AL","2020-08-26",2012,8,NA,NA,22.7,4903185
"768","AL","2020-08-27",1769,31,NA,NA,25,4903185
"769","AL","2020-08-28",1162,31,NA,NA,24.9,4903185
"770","AL","2020-08-29",1704,45,NA,NA,27.3,4903185
"771","AL","2020-08-30",1346,10,NA,NA,29.6,4903185
"772","AL","2020-08-31",823,20,NA,NA,27.2,4903185
"773","AL","2020-09-01",1558,18,NA,NA,30.2,4903185
"774","AL","2020-09-02",623,17,NA,NA,26.2,4903185
"775","AL","2020-09-03",1046,16,NA,NA,24.1,4903185
"776","AL","2020-09-04",1108,33,NA,NA,23.9,4903185
"777","AL","2020-09-05",1410,9,NA,NA,23.1,4903185
"778","AL","2020-09-06",511,1,NA,NA,20.6,4903185
"779","AL","2020-09-07",659,0,NA,NA,20.1,4903185
"780","AL","2020-09-08",633,1,NA,NA,17.5,4903185
"781","AL","2020-09-09",811,8,NA,NA,18,4903185
"782","AL","2020-09-10",1148,16,NA,NA,18.3,4903185
"783","AL","2020-09-11",1138,32,NA,NA,18.4,4903185
"784","AL","2020-09-12",943,17,NA,NA,17,4903185
"785","AL","2020-09-13",1109,1,NA,NA,18.8,4903185
"786","AL","2020-09-14",704,4,NA,NA,18.9,4903185
"787","AL","2020-09-15",701,32,NA,NA,19.1,4903185
"788","AL","2020-09-16",927,5,NA,NA,19.4,4903185
"789","AL","2020-09-17",670,9,NA,NA,18,4903185
"790","AL","2020-09-18",1106,27,NA,NA,17.9,4903185
"791","AL","2020-09-19",1301,9,NA,NA,19,4903185
"792","AL","2020-09-20",798,0,NA,NA,18.1,4903185
"793","AL","2020-09-21",818,2,NA,NA,18.4,4903185
"794","AL","2020-09-22",804,18,NA,NA,18.7,4903185
"795","AL","2020-09-23",569,31,NA,NA,17.7,4903185
"796","AL","2020-09-24",1053,18,NA,NA,18.8,4903185
"797","AL","2020-09-25",2452,NA,NA,NA,22.7,4903185
"798","AL","2020-09-26",933,10,NA,NA,21.6,4903185
"799","AL","2020-09-27",730,1,NA,NA,21.4,4903185
"800","AL","2020-09-28",662,0,NA,NA,21,4903185
"801","AL","2020-09-29",571,16,NA,NA,20.3,4903185
"802","AL","2020-09-30",1147,23,NA,NA,22,4903185
"803","AL","2020-10-01",1043,8,NA,NA,22,4903185
"804","AL","2020-10-02",954,2,NA,NA,17.6,4903185
"805","AL","2020-10-03",1682,8,NA,NA,19.8,4903185
"806","AL","2020-10-04",789,0,NA,NA,20,4903185
"807","AL","2020-10-05",544,1,NA,NA,19.6,4903185
"808","AL","2020-10-06",764,21,NA,NA,20.2,4903185
"809","AL","2020-10-07",941,21,NA,NA,19.6,4903185
"810","AL","2020-10-08",557,36,NA,NA,18.2,4903185
"811","AL","2020-10-09",1490,16,NA,NA,19.7,4903185
"812","AL","2020-10-10",1061,11,NA,NA,17.9,4903185
"813","AL","2020-10-11",816,0,NA,NA,18,4903185
"814","AL","2020-10-12",734,1,NA,NA,18.5,4903185
"815","AL","2020-10-13",1117,0,NA,NA,19.6,4903185
"816","AL","2020-10-14",784,41,NA,NA,19.1,4903185
"817","AL","2020-10-15",1185,50,NA,NA,20.9,4903185
"818","AL","2020-10-16",1212,30,NA,NA,20.1,4903185
"819","AL","2020-10-17",1288,2,NA,NA,20.8,4903185
"820","AL","2020-10-18",964,0,NA,NA,21.2,4903185
"821","AL","2020-10-19",859,1,NA,NA,21.6,4903185
"822","AL","2020-10-20",1043,16,NA,NA,21.4,4903185
"823","AL","2020-10-21",1146,23,NA,NA,22.4,4903185
"824","AL","2020-10-22",1390,15,NA,NA,23,4903185
"825","AL","2020-10-23",1287,16,NA,NA,23.2,4903185
"826","AL","2020-10-24",2360,7,NA,NA,26.4,4903185
"827","AL","2020-10-25",1079,0,NA,NA,26.7,4903185
"828","AL","2020-10-26",967,0,NA,NA,27,4903185
"829","AL","2020-10-27",1115,26,NA,NA,27.2,4903185
"830","AL","2020-10-28",1269,19,NA,NA,27.6,4903185
"831","AL","2020-10-29",1443,3,NA,NA,27.7,4903185
"832","AL","2020-10-30",1347,18,NA,NA,27.9,4903185
"833","AL","2020-10-31",1789,35,NA,NA,26.2,4903185
"834","AL","2020-11-01",1700,6,NA,NA,28.1,4903185
"835","AL","2020-11-02",907,0,NA,NA,27.9,4903185
"836","AL","2020-11-03",1037,14,NA,NA,27.7,4903185
"837","AL","2020-11-04",1848,19,NA,NA,29.3,4903185
"838","AL","2020-11-05",1381,20,NA,NA,29.2,4903185
"839","AL","2020-11-06",1556,23,NA,NA,29.8,4903185
"840","AL","2020-11-07",1768,33,NA,NA,29.7,4903185
"841","AL","2020-11-08",1205,2,NA,NA,28.3,4903185
"842","AL","2020-11-09",1170,0,NA,NA,29,4903185
"843","AL","2020-11-10",1710,36,NA,NA,31,4903185
"844","AL","2020-11-11",2070,81,NA,NA,31.6,4903185
"845","AL","2020-11-12",2000,12,NA,NA,33.4,4903185
"846","AL","2020-11-13",2980,18,NA,NA,37.6,4903185
"847","AL","2020-11-14",2226,15,NA,NA,38.9,4903185
"848","AL","2020-11-15",1979,2,NA,NA,41.2,4903185
"849","AL","2020-11-16",1410,1,NA,NA,41.9,4903185
"850","AL","2020-11-17",1616,52,NA,NA,41.6,4903185
"851","AL","2020-11-18",2638,46,NA,NA,43.3,4903185
"852","AL","2020-11-19",2424,72,NA,NA,44.5,4903185
"853","AL","2020-11-20",2463,32,NA,NA,43,4903185
"854","AL","2020-11-21",2335,6,NA,NA,43.3,4903185
"855","AL","2020-11-22",1798,0,NA,NA,42.8,4903185
"856","AL","2020-11-23",1574,2,NA,NA,43.3,4903185
"857","AL","2020-11-24",2785,13,NA,NA,46.7,4903185
"858","AL","2020-11-25",2453,60,NA,NA,46.1,4903185
"859","AL","2020-11-26",2639,40,NA,NA,46.8,4903185
"860","AL","2020-11-27",917,0,NA,NA,42.2,4903185
"861","AL","2020-11-28",2119,0,NA,NA,41.6,4903185
"862","AL","2020-11-29",2236,5,NA,NA,42.9,4903185
"863","AL","2020-11-30",2295,1,NA,NA,45,4903185
"864","AL","2020-12-01",3376,60,NA,NA,46.7,4903185
"865","AL","2020-12-02",3928,73,NA,NA,51,4903185
"866","AL","2020-12-03",3531,65,NA,NA,53.6,4903185
"867","AL","2020-12-04",3840,55,NA,NA,62.1,4903185
"868","AL","2020-12-05",3390,46,NA,NA,65.8,4903185
"869","AL","2020-12-06",2288,12,NA,NA,66,4903185
"870","AL","2020-12-07",2352,3,NA,NA,66.2,4903185
"871","AL","2020-12-08",4436,50,NA,NA,69.2,4903185
"872","AL","2020-12-09",3522,43,NA,NA,68.1,4903185
"873","AL","2020-12-10",4735,49,NA,NA,71.6,4903185
"874","AL","2020-12-11",3853,52,NA,NA,71.6,4903185
"875","AL","2020-12-12",4066,16,NA,NA,73.6,4903185
"876","AL","2020-12-13",2790,0,NA,NA,75,4903185
"877","AL","2020-12-14",2264,0,NA,NA,74.8,4903185
"878","AL","2020-12-15",3638,22,NA,NA,72.5,4903185
"879","AL","2020-12-16",4107,74,NA,NA,74.2,4903185
"880","AL","2020-12-17",4695,56,NA,NA,74,4903185
"881","AL","2020-12-18",5348,42,NA,NA,78.4,4903185
"882","AL","2020-12-19",4221,93,NA,NA,78.8,4903185
"883","AL","2020-12-20",2548,0,NA,NA,78.1,4903185
"884","AL","2020-12-21",2380,0,NA,NA,78.5,4903185
"885","AL","2020-12-22",4979,63,NA,NA,82.4,4903185
"886","AL","2020-12-23",4758,135,NA,NA,84.3,4903185
"887","AL","2020-12-24",4232,89,NA,NA,82.9,4903185
"888","AL","2020-12-25",3625,4,NA,NA,77.9,4903185
"889","AL","2020-12-26",1032,5,NA,NA,68.6,4903185
"890","AL","2020-12-27",2170,6,NA,NA,67.5,4903185
"891","AL","2020-12-28",2269,21,NA,NA,67.2,4903185
"892","AL","2020-12-29",3907,25,NA,NA,64.1,4903185
"893","AL","2020-12-30",5016,37,NA,NA,64.8,4903185
"894","AL","2020-12-31",4406,53,NA,NA,65.3,4903185
"895","AL","2021-01-01",4521,45,NA,NA,67.9,4903185
"896","AL","2021-01-02",3711,0,NA,NA,75.8,4903185
"897","AL","2021-01-03",2476,1,NA,NA,76.6,4903185
"898","AL","2021-01-04",2161,5,NA,NA,76.3,4903185
"899","AL","2021-01-05",5498,8,NA,NA,81,4903185
"900","AL","2021-01-06",4591,108,NA,NA,79.7,4903185
